Trägerschaft,Name Einrichtung,Einrichtungsart,Straße,Haus-nr.,Hausnummernzusatz,PLZ,Ort,Stadtbezirk Name,Stadtbezirknr.,Geokoordinaten Breite,Geokoordinaten Länge,ID Einrichtung
Freier Träger,Elterninitiative Kellerkinder e.V.,HAUS_FUER_KINDER,Seeriederstr.,24,,81675,München,Au-Haidhausen,5,48.133838,11.601977,3326
Freier Träger,Elterninitiative Versaillerstraße e.V.,HAUS_FUER_KINDER,Versailler Str.,20,,81667,München,Au-Haidhausen,5,48.129276,11.599181,3034
Freier Träger,Estrelinha  e.V.,HAUS_FUER_KINDER,Belfortstr.,4,,81667,München,Au-Haidhausen,5,48.129263,11.603561,3024
Freier Träger,Gute Kita in der AU - HfK Ohlmüllerstraße 46,HAUS_FUER_KINDER,Ohlmüllerstraße,46,,81541,München,Au-Haidhausen,5,,,20657
Freier Träger,Haidhauser Zwergerl e.V.,KINDERKRIPPE,Weißenburger Pl.,4,,81667,München,Au-Haidhausen,5,48.128701,11.595746,2998
Freier Träger,Haus für Kinder Einsteinstr. 28,HAUS_FUER_KINDER,Einsteinstr.,28,,81675,München,Au-Haidhausen,5,,,5492
Freier Träger,Haus für Kinder - Hiendlmayrstraße 11,HAUS_FUER_KINDER,Hiendlmayrstr.,11,,81541,München,Au-Haidhausen,5,,,20663
Freier Träger,Haus für Kinder Max-Planck-Str. 5,HAUS_FUER_KINDER,Max-Planck-Str.,5,,81675,München,Au-Haidhausen,5,48.13562,11.59718,1440
Freier Träger,Haus für Kinder Welfenhöfe,HAUS_FUER_KINDER,Welfenstr.,34,,81541,München,Au-Haidhausen,5,48.122649,11.592066,2680
Freier Träger,HerzKita Einsteinstraße 46,KINDERKRIPPE,Einsteinstraße,46,,81675,München,Au-Haidhausen,5,48.13537575,11.60151556,65541
Freier Träger,HfK an der Auerfeldstr. 15,HAUS_FUER_KINDER,Auerfeldstr.,15,,81541,München,Au-Haidhausen,5,48.12345,11.59348,2710
Freier Träger,HfK Regerstraße 52,HAUS_FUER_KINDER,Regerstr.,52,,81541,München,Au-Haidhausen,5,48.12256377,11.58603497,20709
Freier Träger,Hort am Haidenaupark,HORT,Spicherenstr.,8,,81667,München,Au-Haidhausen,5,48.131624,11.606027,3176
Freier Träger,Infanterix Haidhausen 1,HAUS_FUER_KINDER,Kirchenstr.,19,,81675,München,Au-Haidhausen,5,48.134155,11.600803,3330
Freier Träger,Infanterix Haidhausen 2,KINDERKRIPPE,Einsteinstr.,121,,81675,München,Au-Haidhausen,5,48.136199,11.607891,3428
Freier Träger,Integrationskindergarten FreiRaum,KINDERGARTEN,Michael-Huber-Weg,28,,81667,München,Au-Haidhausen,5,48.131926,11.607188,3194
Freier Träger,International Montessori Englisch-Speaking Preschool e.V.,HAUS_FUER_KINDER,Asamstr.,11,,81541,München,Au-Haidhausen,5,48.124532,11.5777,2780
Freier Träger,Isar-Tintenklecks e.V.,HORT,Asamstr.,6,,81541,München,Au-Haidhausen,5,48.12526,11.578565,2824
Freier Träger,Johanniskäfer e.V.,HAUS_FUER_KINDER,Kirchenstr.,37,,81675,München,Au-Haidhausen,5,48.133447,11.603142,3302
Freier Träger,JUL HfK Nockherberg Regerstraße,HAUS_FUER_KINDER,Regerstraße,44,,81541,München,Au-Haidhausen,5,48.12326544,11.5854389,20679
Freier Träger,Kindergarten im Hof,KINDERGARTEN,Einsteinstr.,99,,81675,München,Au-Haidhausen,5,48.13581,11.60574,3422
Freier Träger,Kindergruppe Haidhausen e.V.,HAUS_FUER_KINDER,Preysingstr.,48,,81667,München,Au-Haidhausen,5,48.13217,11.59889,3200
Freier Träger,Kinderhaus Bullerbü e.V.,HAUS_FUER_KINDER,Asamstr.,6,,81541,München,Au-Haidhausen,5,48.12526,11.578565,2830
Freier Träger,Kinderhaus Haidhausen,HAUS_FUER_KINDER,Sedanstr.,35,,81667,München,Au-Haidhausen,5,48.129143,11.599603,3018
Freier Träger,Kinderhaus Lönneberga e.V.,KINDERKRIPPE,Boosstr.,2,,81541,München,Au-Haidhausen,5,48.125702,11.577544,2856
Freier Träger,Kinderhaus Senftlstraße,HAUS_FUER_KINDER,Senftlstraße,20,,81541,München,Au-Haidhausen,5,,,780
Freier Träger,Kinderkrippe Einsteinstr. 177,KINDERKRIPPE,Einsteinstr.,177,,81677,München,Au-Haidhausen,5,48.137218,11.617452,3458
Freier Träger,Kinderladen Kiki e.V.,HAUS_FUER_KINDER,Kirchenstr.,32,,81675,München,Au-Haidhausen,5,48.133602,11.602337,3318
Freier Träger,Kindern wachsen Flügel - La petite Maison,KINDERGARTEN,Breisacher Str.,5,,81667,München,Au-Haidhausen,5,48.130165,11.602567,1466
Freier Träger,KoGa am Freudenberger Weg/Hochstr. 29,HORT,Freudenberger Weg/Hochstr.,29,,81669,München,Au-Haidhausen,5,48.12635261,11.59042059,79162
Freier Träger,KoGa Grundschule Weilerstraße,HORT,Weilerstraße,1,,81541,München,Au-Haidhausen,5,48.12297768,11.58787431,110836
Freier Träger,Krümelklub e.V.,HAUS_FUER_KINDER,Albanistr.,12,,81547,München,Au-Haidhausen,5,48.1236,11.578278,2720
Freier Träger,Le Papillon – Kinderkrippe,KINDERKRIPPE,Preysingstr.,10,,81667,München,Au-Haidhausen,5,48.132267,11.592856,3210
Freier Träger,Little Daisies Kindergarten,KINDERGARTEN,Kirchenstr.,38,,81675,München,Au-Haidhausen,5,48.133365,11.603438,3286
Freier Träger,Little Daisies Krippe,KINDERKRIPPE,Seeriederstr.,2,,81675,München,Au-Haidhausen,5,48.135504,11.602462,3398
Freier Träger,Marienkäfer e.V.,HAUS_FUER_KINDER,Bereiteranger,3,,81541,München,Au-Haidhausen,5,48.126608,11.579478,2902
Freier Träger,Mausegarten e.V.,KINDERKRIPPE,Albanistr.,12,,81541,München,Au-Haidhausen,5,48.1236,11.578278,2724
Freier Träger,Naturkindergarten Haidhausen e.V.,HAUS_FUER_KINDER,Postfach,900215,,81502,München,Au-Haidhausen,5,48.129276,11.599181,3038
Freier Träger,Psychoanalytischer Integrationskindergarten Purzelbaum,HAUS_FUER_KINDER,Flurstr.,34,,81675,München,Au-Haidhausen,5,48.135434,11.605368,3390
Freier Träger,Rotkäppchen e.V.,HAUS_FUER_KINDER,Lothringer Str.,20,,81667,München,Au-Haidhausen,5,48.126937,11.598522,2916
Freier Träger,Sandkastenfreunde e.V.,HAUS_FUER_KINDER,Preysingstr.,50,,81667,München,Au-Haidhausen,5,48.13232,11.598796,3226
Freier Träger,Sansibar e.V.,HAUS_FUER_KINDER,Einsteinstr.,103,,81675,München,Au-Haidhausen,5,48.135722,11.605903,3418
Freier Träger,Schatzinsel e.V.,HAUS_FUER_KINDER,Kellerstr.,34,,81667,München,Au-Haidhausen,5,48.129579,11.59687,3076
Freier Träger,Schülerhaus Haidhausen e.V.,HORT,Gravelottestr.,4,,81667,München,Au-Haidhausen,5,48.127834,11.600466,2966
Freier Träger,servusKIDS Haus für Kinder Eggernstraße,HAUS_FUER_KINDER,Eggernstraße,4,,81667,München,Au-Haidhausen,5,48.13293533,11.59503396,79933
Freier Träger,Sieben Zwerge e.V.,HAUS_FUER_KINDER,Lothringer Str.,14,,81667,München,Au-Haidhausen,5,48.12743,11.597753,2944
Freier Träger,Silvia Riedl,HAUS_FUER_KINDER,Ohlmüllerstr.,40,,81541,München,Au-Haidhausen,5,48.123785,11.581202,2732
Freier Träger,siralinis Schneckenhaus,KINDERKRIPPE,Albanistraße,10,b,81541,München,Au-Haidhausen,5,48.12365955,11.57735933,110748
Freier Träger,Soles y lunas e. V.,HAUS_FUER_KINDER,Sedanstr.,20,,81667,München,Au-Haidhausen,5,48.129627,11.598644,3082
Freier Träger,Spielbar e.V.,HAUS_FUER_KINDER,Sedanstr.,27,,81667,München,Au-Haidhausen,5,48.129446,11.598952,3058
Freier Träger,Spielhaus e.V.,HAUS_FUER_KINDER,Hochstr.,43,,81541,München,Au-Haidhausen,5,48.12467,11.585939,2802
Freier Träger,Spielzeit e.V.,HAUS_FUER_KINDER,Balanstr.,16,,81669,München,Au-Haidhausen,5,48.126862,11.594934,2912
Freier Träger,Theresia-Gerhardinger-Kindergarten,KINDERGARTEN,Mariahilfpl.,14,,81541,München,Au-Haidhausen,5,48.124452,11.58362,2776
Freier Träger,Upsy daisy e.V.,HAUS_FUER_KINDER,Pariser Str.,33,,81667,München,Au-Haidhausen,5,48.128841,11.600784,3002
Freier Träger,Villa Kunterbunt e.V.,HAUS_FUER_KINDER,Elsässer Str.,32,,81667,München,Au-Haidhausen,5,48.129785,11.605122,3092
LHM,Haus für Kinder Friedenstr. 44,HAUS_FUER_KINDER,Friedenstr.,44,,81671,München,Berg am Laim,14,48.13039,11.61277,19017
LHM,Haus für Kinder Grafinger Str. 67,HAUS_FUER_KINDER,Grafinger Str.,67,,81671,München,Berg am Laim,14,48.125132,11.615904,19101
LHM,Haus für Kinder Grafinger Str. 69,HAUS_FUER_KINDER,Grafinger Str.,69,,81671,München,Berg am Laim,14,48.125134,11.616588,19105
LHM,Haus für Kinder Hermann-Weinhauser-Str. 28,HAUS_FUER_KINDER,Hermann-Weinhauser-Straße,28,,81673,München,Berg am Laim,14,48.13283083,11.62848505,116581
LHM,Haus für Kinder Roßsteinstr. 8,HAUS_FUER_KINDER,Roßsteinstr.,8,,81673,München,Berg am Laim,14,48.130265,11.640527,19979
LHM,Hort Berg-am-Laim-Str. 124,HORT,Berg-am-Laim-Str.,124,,81673,München,Berg am Laim,14,48.128801,11.627193,18713
LHM,Kindergarten Fehwiesenstr. 120,KINDERGARTEN,Fehwiesenstr.,120,,81673,München,Berg am Laim,14,48.12368,11.622384,18941
LHM,Kindergarten Jella-Lepman-Str. 3,KINDERGARTEN,Jella-Lepman-Str.,3,,81673,München,Berg am Laim,14,48.12363,11.63793,19369
LHM,Kindergarten Neumarkter Str. 97,KINDERGARTEN,Neumarkter Str.,97,,81673,München,Berg am Laim,14,48.13109,11.63089,19719
LHM,Kindergarten Rahel-Straus-Weg 28,KINDERGARTEN,Rahel-Straus-Weg,28,,81673,München,Berg am Laim,14,48.12325,11.63523,19903
LHM,Kindergarten Seebrucker Str. 25,KINDERGARTEN,Seebrucker Str.,25,,81825,München,Berg am Laim,14,48.1268,11.65006,20163
LHM,Kindergarten Ursbergerstr. 18,KINDERGARTEN,Ursberger Str.,18,,81673,München,Berg am Laim,14,48.1291,11.6436,20383
LHM,Kinderkrippe Grafinger Str. 96,KINDERKRIPPE,Grafinger Str.,96,,81671,München,Berg am Laim,14,48.12412,11.61978,19109
LHM,Kooperative Ganztagsbildung Berg-am-Laim-Str. 142,TAGESHEIM,Berg-am-Laim-Str.,142,,81673,München,Berg am Laim,14,48.12852419,11.62839759,16433
LHM,TH Grafinger Str.71,TAGESHEIM,Grafinger Str.,71,,81671,München,Berg am Laim,14,48.12502497,11.617019,17708
Freier Träger,Ali Baba e.V.,HAUS_FUER_KINDER,Berlingerweg,1,,81673,München,Berg am Laim,14,48.128581,11.633311,2992
Freier Träger,Annas KuBlu,KINDERKRIPPE,Riedgaustraße,2,,81673,München,Berg am Laim,14,,,14419
Freier Träger,BRK Haus für Kinder Bach-Spiel-Haus,HAUS_FUER_KINDER,Hachinger-Bach-Str.,11,,81671,München,Berg am Laim,14,48.120733,11.633893,2606
Freier Träger,Die Grillen e.V.,KINDERKRIPPE,Riedgaustr.,15,,81673,München,Berg am Laim,14,,,3142
Freier Träger,Haus für Kinder Friedenstraße,HAUS_FUER_KINDER,Friedenstr.,30,,81671,München,Berg am Laim,14,48.129072,11.610093,3014
Freier Träger,Hohenburgstr.,KINDERKRIPPE,Hohenburgstr.,20,,81673,München,Berg am Laim,14,,,10929
Freier Träger,Infanterix Berg am Laim,KINDERKRIPPE,Neumarkter Str.,59,,81673,München,Berg am Laim,14,48.13247,11.623897,3248
Freier Träger,Internationales Montessori Kinderhaus,KINDERKRIPPE,Bad-Schachener-Str.,39,,81671,München,Berg am Laim,14,48.120478,11.619213,2586
Freier Träger,Kath. Kindergarten St. Pius,KINDERGARTEN,Anzinger Str.,35,,81671,München,Berg am Laim,14,48.121301,11.61121,2626
Freier Träger,Katholische Kindertagesstätte St. Michael,HAUS_FUER_KINDER,Baumkirchner Str.,26,,81673,München,Berg am Laim,14,48.129785,11.631367,3098
Freier Träger,Kinderhaus Oedkarspitzstraße,HAUS_FUER_KINDER,Oedkarspitzstr.,13,,81671,München,Berg am Laim,14,48.12120852,11.61715415,14037
Freier Träger,Kinderinsel e. V. Haidhausen,HAUS_FUER_KINDER,Friedenstr.,12,,81671,München,Berg am Laim,14,48.12463,11.60606,2792
Freier Träger,Kinderkrippe Krumbadstraße,KINDERKRIPPE,Krumbadstr.,23,,81671,München,Berg am Laim,14,48.121714,11.625377,1534
Freier Träger,Kindertagesstätte Polarsonne,HAUS_FUER_KINDER,St.-Michael-Str.,77,,81671,München,Berg am Laim,14,48.122152,11.631918,2646
Freier Träger,KoGa Berg am Laim,HORT,St.-Veit-Str.,46,,81673,München,Berg am Laim,14,48.12105802,11.64140871,14468
Freier Träger,Mariposa e.V.,HAUS_FUER_KINDER,Heubergstr.,31,,81825,München,Berg am Laim,14,48.116788,11.641253,2488
Freier Träger,Mini-Kita Kreillerstraße,KINDERKRIPPE,Kreillerstraße,111,,81825,München,Berg am Laim,14,48.12592596,11.64756935,120184
Freier Träger,Munich Child e.V – Kindergarten,HAUS_FUER_KINDER,Pertisaustr.,9,,81671,München,Berg am Laim,14,48.122882,11.61957,2688
LHM,Haus für Kinder Arabellastr. 1,HAUS_FUER_KINDER,Arabellastr.,1,,81925,München,Bogenhausen,13,48.153,11.6181,18621
LHM,Haus für Kinder Else-Lasker-Schüler-Str. 6,HAUS_FUER_KINDER,Else-Lasker-Schüler-Str.,6,,81925,München,Bogenhausen,13,48.170375,11.6275053,18905
LHM,Haus für Kinder Hermann-Gmeiner-Weg 34,HAUS_FUER_KINDER,Hermann-Gmeiner-Weg,34,,81929,München,Bogenhausen,13,48.14564,11.64293,19249
LHM,Haus für Kinder Oberföhringer Str. 160 a,HAUS_FUER_KINDER,Oberföhringer Str.,160,a,81925,München,Bogenhausen,13,48.16587816,11.62480819,19735
LHM,Haus für Kinder Oberföhringer Str. 224 a,HAUS_FUER_KINDER,Oberföhringer Straße,224,a,81925,München,Bogenhausen,13,48.17208615,11.62775829,21779
LHM,Haus für Kinder Odinstr. 30,HAUS_FUER_KINDER,Odinstr.,30,,81925,München,Bogenhausen,13,48.1563495,11.6251347,19747
LHM,Haus für Kinder Robert-Heger-Str. 11,HAUS_FUER_KINDER,Robert-Heger-Str.,11,,81927,München,Bogenhausen,13,48.15926,11.64133,19963
LHM,Hort Denninger Str. 1,HORT,Denninger Str.,1,,81679,München,Bogenhausen,13,48.1501,11.61047,18829
LHM,Hort Ostpreußenstr. 88,HORT,Ostpreußenstr.,88,,81927,München,Bogenhausen,13,48.1607433,11.6407484,19767
LHM,Hort Scherfweg 8,HORT,Scherfweg,8,,81677,München,Bogenhausen,13,48.14107,11.62177,20077
LHM,Kindergarten An der Tuchbleiche 24,KINDERGARTEN,An der Tuchbleiche,24,,81927,München,Bogenhausen,13,48.16677,11.63639,18609
LHM,Kindergarten Bichlhofweg 8,KINDERGARTEN,Bichlhofweg,8,,81927,München,Bogenhausen,13,48.16979,11.64104,18729
LHM,Kindergarten Denninger Str. 3,KINDERGARTEN,Denninger Str.,3,,81679,München,Bogenhausen,13,48.15025,11.61107,18833
LHM,Kindergarten Freischützstr. 74,KINDERGARTEN,Freischützstr.,74,,81927,München,Bogenhausen,13,48.1661,11.64576,19009
LHM,Kindergarten Neuberghauser Str. 11,KINDERGARTEN,Neuberghauser Str.,11,,81675,München,Bogenhausen,13,48.14791,11.60257,19707
LHM,Kindergarten Schnorr-von-Carolsfeld-Str. 9,KINDERGARTEN,Schnorr-von-Carolsfeld-Str.,9,,81927,München,Bogenhausen,13,48.15787,11.64529,20105
LHM,Kindergarten Schwarzwaldstr. 2,KINDERGARTEN,Schwarzwaldstr.,2,,81677,München,Bogenhausen,13,48.13973,11.62893,20149
LHM,Kinderkrippe Freda-Wuesthoff-Weg 7,KINDERKRIPPE,Freda-Wuesthoff-Weg,7,,81929,München,Bogenhausen,13,48.14128,11.63475,19001
LHM,Kinderkrippe Posener Str. 2,KINDERKRIPPE,Posener Str.,2,,81929,München,Bogenhausen,13,48.14881,11.64613,19851
LHM,TH Regina Ullmann Str.6,TAGESHEIM,Regina-Ullmann-Str.,6,,81927,München,Bogenhausen,13,48.16944062,11.63761259,17809
Freier Träger,Am Sternenwinkel,HAUS_FUER_KINDER,Possartstr.,35,,81679,München,Bogenhausen,13,48.1444044,11.6064863,1496
Freier Träger,„Am Sternenwinkel“ International Montessori Preschool in Bogenhausen,HAUS_FUER_KINDER,Possartstr.,18,,81679,München,Bogenhausen,13,48.143411,11.606838,1500
Freier Träger,AWO-Kindertagesstätte Buschingstr.,HAUS_FUER_KINDER,Buschingstr.,28,,81677,München,Bogenhausen,13,48.143456,11.623128,3724
Freier Träger,AWO-Kindertagesstätte Hochstiftsweg,HAUS_FUER_KINDER,Hochstiftsweg,13,,81925,München,Bogenhausen,13,48.167215,11.63073,4750
Freier Träger,AWO-Krippe Karl-Erb-Weg,KINDERKRIPPE,Karl-Erb-Weg,9,,81927,München,Bogenhausen,13,48.162053,11.645793,4528
Freier Träger,Bilinguale Krippe und Kindergarten PhorMinis München,HAUS_FUER_KINDER,Möhlstr.,43,,81675,München,Bogenhausen,13,48.147095,11.60259,3906
Freier Träger,Burda Bande e.V.,HAUS_FUER_KINDER,Rosenkavalierpl.,8,,81925,München,Bogenhausen,13,48.152148,11.620873,4154
Freier Träger,cocon Bogenhausen,HAUS_FUER_KINDER,Buschingstr.,6,,81677,München,Bogenhausen,13,48.143848,11.617384,3736
Freier Träger,"Denk mit Kita München Bogenhausen, Bavaria Towers",HAUS_FUER_KINDER,Einsteinstr.,174,,81677,München,Bogenhausen,13,48.137738,11.623814,3514
Freier Träger,"Denk mit Kita München Bogenhausen, Jensenstraße",HAUS_FUER_KINDER,Jensenstr.,6,,81679,München,Bogenhausen,13,48.152131,11.61105,4148
Freier Träger,Die Igelfamilie e.V.,KINDERGARTEN,Ismaninger Str.,122,,81675,München,Bogenhausen,13,48.147696,11.60494,3928
Freier Träger,Die Schlümpfe e.V.,KINDERKRIPPE,Franz-Wolter-Str.,42,,81925,München,Bogenhausen,13,48.173683,11.632323,4916
Freier Träger,Elly & Stoffl Bogenhausen,HAUS_FUER_KINDER,Röntgenstr.,15,,81679,München,Bogenhausen,13,48.142558,11.610613,3692
Freier Träger,Elly & Stoffl Cosimapark,HAUS_FUER_KINDER,Vollmannstr.,53,,81925,München,Bogenhausen,13,48.1520326,11.6287273,1538
Freier Träger,Evangelischer Kindergarten Nazarethkirche,KINDERGARTEN,Barbarossastr.,3,,81677,München,Bogenhausen,13,48.140223,11.617948,3612
Freier Träger,Fuchsbau e.V.,HAUS_FUER_KINDER,Memeler Str.,44,B,81927,München,Bogenhausen,13,48.153118,11.635891,4194
Freier Träger,Happy Honey kidsclub,HAUS_FUER_KINDER,Prinzregentenstr.,95,,81667,München,Bogenhausen,13,48.138867,11.608494,3550
Freier Träger,Haus für Kinder am Schimmelweg,HAUS_FUER_KINDER,Schimmelweg,2,,81929,München,Bogenhausen,13,48.144284,11.652585,1598
Freier Träger,Haus für Kinder Bogenhausen,HAUS_FUER_KINDER,Friedrich-Eckart-Str.,61,,81929,München,Bogenhausen,13,48.1461266,11.6399911,1562
Freier Träger,Haus für Kinder Freischützstraße,HAUS_FUER_KINDER,Freischützstr.,91,,81927,München,Bogenhausen,13,48.168387,11.642141,4808
Freier Träger,Haus für Kinder Odinstraße,HAUS_FUER_KINDER,Odinstr.,17,,81925,München,Bogenhausen,13,48.157938,11.618588,4422
Freier Träger,HfK in der Eugen-Jochum-Straße,HAUS_FUER_KINDER,Eugen-Jochum-Str.,20,,81927,München,Bogenhausen,13,48.16302872,11.63112643,8247
Freier Träger,HFK Jörg-Hube-Straße,HAUS_FUER_KINDER,Jörg-Hube-Str.,30,,81927,München,Bogenhausen,13,,,784
Freier Träger,HFK Ruth-Drexel-Straße,HAUS_FUER_KINDER,Ruth-Drexel-Str.,26,,81927,München,Bogenhausen,13,,,794
Freier Träger,Hort der Rudolf-Steiner-Schule München-Daglfing,HORT,Max-Proebstl-Straße,7,,81929,München,Bogenhausen,13,48.153911,11.65206,4254
Freier Träger,Immanuel-Kindergarten,KINDERGARTEN,Burgauerstr.,58,,81929,München,Bogenhausen,13,48.14532,11.6553,3802
Freier Träger,Internationales Montessori Zentrum München e. V.,HAUS_FUER_KINDER,Oberföhringer Str.,156,,81925,München,Bogenhausen,13,48.16538,11.62315,4706
Freier Träger,Joki Johanneskirchen GmbH,HAUS_FUER_KINDER,Freischützstr.,94,,81927,München,Bogenhausen,13,48.168339,11.643536,4798
Freier Träger,JUL Haus für Kinder Prinz-Eugen-Park,HAUS_FUER_KINDER,Ruth-Drexel-Str.,15,,81927,München,Bogenhausen,13,48.16302,11.640173,4600
Freier Träger,Kath. Kindergarten St. Emmeram,KINDERGARTEN,Alfred-Jentzsch-Weg,11,,81927,München,Bogenhausen,13,48.154723,11.643417,4284
Freier Träger,Kath.Kindergarten St. Johannes,KINDERGARTEN,Josef-Thalhamer-Str.,26,,81929,München,Bogenhausen,13,48.164227,11.657218,4668
Freier Träger,Kath. Kindergarten St. Klara,KINDERGARTEN,Bennigsenstr.,4,,81929,München,Bogenhausen,13,48.141734,11.637174,3670
Freier Träger,kiClub Bogenhausen,KINDERKRIPPE,Cosimastr.,166,,81927,München,Bogenhausen,13,48.16724835,11.63340073,11295
Freier Träger,Kindergarten Bogenhausen Sonnenblumen,KINDERGARTEN,Lohengrinstr.,33,,81925,München,Bogenhausen,13,48.162875,11.625565,4592
Freier Träger,Kindergarten im Alten Schulhaus e. V.,HAUS_FUER_KINDER,Muspillistr.,27,,81925,München,Bogenhausen,13,48.17123,11.62341,4876
Freier Träger,Kindergarten Merzstr. 9,KINDERGARTEN,Merzstr.,9,,81679,München,Bogenhausen,13,48.147837,11.606884,3960
Freier Träger,Kindergarten Oberföhring,KINDERGARTEN,Lohengrinstr.,20,A,81925,München,Bogenhausen,13,48.162945,11.625391,4596
Freier Träger,Kindergarten St. Lorenz,KINDERGARTEN,Muspillistr.,11,,81925,München,Bogenhausen,13,48.17051,11.62334,1528
Freier Träger,Kindergarten St. Rita,KINDERGARTEN,Elektrastr.,52,b,81925,München,Bogenhausen,13,48.150545,11.62607,4044
Freier Träger,Kinderhaus an der Spervogelstraße,HAUS_FUER_KINDER,Spervogelstr.,12,,81925,München,Bogenhausen,13,48.1778,11.6276,4980
Freier Träger,Kinderhaus Cosima e.V.,HAUS_FUER_KINDER,Stolzingstr.,6,,81927,München,Bogenhausen,13,48.155535,11.631983,4314
Freier Träger,Kinderhaus Klausenburg e.V,HAUS_FUER_KINDER,Stefan-George-Ring,19,,81929,München,Bogenhausen,13,48.14116476,11.64909706,55409
Freier Träger,Kinderkrippe an der Salzbrücke,KINDERKRIPPE,An der Salzbrücke,44,,81925,München,Bogenhausen,13,,,798
Freier Träger,Kinderkrippe Fidelio,KINDERKRIPPE,Ostpreußenstr.,84,,81927,München,Bogenhausen,13,48.155494,11.641577,1568
Freier Träger,Kinderkrippe JULchen Bogenhausen,KINDERKRIPPE,Denninger Str.,189,,81927,München,Bogenhausen,13,48.146994,11.631098,3898
Freier Träger,Kinderkrippe JULchen Fideliopark,KINDERKRIPPE,Salzsenderweg,20,,81927,München,Bogenhausen,13,48.16368373,11.63926359,8251
Freier Träger,Kinderkrippe Kammerstrolche,KINDERKRIPPE,Arabellastr.,32,A,81925,München,Bogenhausen,13,48.149195,11.622781,1516
Freier Träger,Kinderkrippe Meistersinger Str.,KINDERKRIPPE,Meistersingerstr.,79,,81927,München,Bogenhausen,13,48.15785,11.63797,4414
Freier Träger,Kinderkrippe Teutonenstraße,KINDERKRIPPE,Teutonenstr.,21,,81925,München,Bogenhausen,13,48.156124,11.622609,1512
Freier Träger,Kinderkrippe Waldgeflüster,KINDERKRIPPE,Johanneskirchner Str.,81,,81927,München,Bogenhausen,13,48.16828,11.64,4794
Freier Träger,Kindertagesstätte der Israelitischen Kultusgemeinde (IKG),HAUS_FUER_KINDER,Möhlstr.,14,,81675,München,Bogenhausen,13,48.142781,11.600121,1456
Freier Träger,Kindertagesstätte St.Thomas,HAUS_FUER_KINDER,Regina-Ullmann-Straße,2,,81927,München,Bogenhausen,13,48.16978044,11.63582774,4846
Freier Träger,Kirchenmäuse e.V.,HAUS_FUER_KINDER,Rauchstr.,7,,81679,München,Bogenhausen,13,48.144808,11.603458,3782
Freier Träger,Kita Biberbau München,KINDERKRIPPE,Vollmannstr.,59,,81925,München,Bogenhausen,13,48.152559,11.62896,1544
Freier Träger,Kitarino Betriebsträgerschaft Jörg-Hube-Straße (Kinderhaus am Prinz-Eugen-Park vsl. 1.9.25),HAUS_FUER_KINDER,Jörg-Hube-Straße,31,,81927,München,Bogenhausen,13,,,100814
Freier Träger,Kleine Ziegelei,HAUS_FUER_KINDER,Cosimastr.,291,,81925,München,Bogenhausen,13,48.175866,11.633111,4962
Freier Träger,KoGa Oberföhring,HORT,Oberföhringer Str.,224,,81925,München,Bogenhausen,13,48.1718752,11.62772175,14464
